Año,Mes,País destino,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2017,Marzo,Canada,124,1656,1466,,3122,"(4.697144,-74.140516)"
2017,Marzo,Canada,124,12,8,,20,"(4.815061,-75.736532)"
2017,Marzo,Canada,124,268,223,,491,"(6.171601,-75.427454)"
2017,Marzo,Canada,124,7,6,,13,"(7.128456,-73.183637)"
2017,Marzo,España,724,1,0,,1,"(10.445761,-75.516429)"
2017,Marzo,España,724,10,6,,16,"(10.886611,-74.776708)"
2017,Marzo,España,724,3511,2284,,5795,"(3.541112,-76.384584)"
2017,Marzo,España,724,10512,8183,,18695,"(4.697144,-74.140516)"
2017,Marzo,España,724,13,3,,16,"(4.815061,-75.736532)"
2017,Marzo,España,724,1723,1207,,2930,"(6.171601,-75.427454)"
2017,Marzo,España,724,1,0,,1,"(7.128456,-73.183637)"
2017,Marzo,Republica Del Congo,178,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Republica de Corea,410,15,26,,41,"(4.697144,-74.140516)"
2017,Marzo,Republica de Corea,410,1,1,,2,"(6.171601,-75.427454)"
2017,Marzo,Costa de Marfil,384,1,1,,2,"(3.541112,-76.384584)"
2017,Marzo,Costa de Marfil,384,2,4,,6,"(4.697144,-74.140516)"
2017,Marzo,Costa de Marfil,384,1,0,,1,"(6.171601,-75.427454)"
2017,Marzo,Costa Rica,188,0,7,,7,"(10.408582,-75.538003)"
2017,Marzo,Costa Rica,188,9,5,,14,"(10.445761,-75.516429)"
2017,Marzo,Costa Rica,188,13,31,,44,"(10.886611,-74.776708)"
2017,Marzo,Costa Rica,188,7,45,,52,"(12.5744111,-81.703935)"
2017,Marzo,Costa Rica,188,22,21,,43,"(12.586067,-81.702563)"
2017,Marzo,Costa Rica,188,0,1,,1,"(13.3387613,-81.372937)"
2017,Marzo,Costa Rica,188,47,56,,103,"(3.541112,-76.384584)"
2017,Marzo,Costa Rica,188,1049,1256,,2305,"(4.697144,-74.140516)"
2017,Marzo,Costa Rica,188,6,8,,14,"(4.815061,-75.736532)"
2017,Marzo,Costa Rica,188,131,160,,291,"(6.171601,-75.427454)"
2017,Marzo,Costa Rica,188,3,4,,7,"(7.128456,-73.183637)"
2017,Marzo,Croacia,191,1,3,,4,"(4.697144,-74.140516)"
2017,Marzo,Cuba,192,0,1,,1,"(10.408582,-75.538003)"
2017,Marzo,Cuba,192,12,19,,31,"(10.445761,-75.516429)"
2017,Marzo,Cuba,192,10,13,,23,"(10.886611,-74.776708)"
2017,Marzo,Cuba,192,5,3,,8,"(12.586067,-81.702563)"
2017,Marzo,Cuba,192,106,87,,193,"(3.541112,-76.384584)"
2017,Marzo,Cuba,192,1110,1011,,2121,"(4.697144,-74.140516)"
2017,Marzo,Cuba,192,24,21,,45,"(4.815061,-75.736532)"
2017,Marzo,Cuba,192,109,77,,186,"(6.171601,-75.427454)"
2017,Marzo,Cuba,192,9,14,,23,"(7.128456,-73.183637)"
2017,Marzo,Curazao,99999,10,59,,69,"(4.697144,-74.140516)"
2017,Marzo,Republica Checa,203,0,1,,1,"(3.541112,-76.384584)"
2017,Marzo,Republica Checa,203,5,16,,21,"(4.697144,-74.140516)"
2017,Marzo,Republica Checa,203,3,3,,6,"(6.171601,-75.427454)"
2017,Marzo,Chile,152,298,262,,560,"(0.814836,-77.662532)"
2017,Marzo,Chile,152,0,1,,1,"(1.813928,-78.763924)"
2017,Marzo,Chile,152,40,23,,63,"(10.445761,-75.516429)"
2017,Marzo,Chile,152,57,35,,92,"(10.886611,-74.776708)"
2017,Marzo,Chile,152,4,1,,5,"(12.586067,-81.702563)"
2017,Marzo,Chile,152,573,352,,925,"(3.541112,-76.384584)"
2017,Marzo,Chile,152,4351,3958,,8309,"(4.697144,-74.140516)"
2017,Marzo,Chile,152,187,109,,296,"(4.815061,-75.736532)"
2017,Marzo,Chile,152,151,135,,286,"(6.171601,-75.427454)"
2017,Marzo,Chile,152,13,13,,26,"(7.128456,-73.183637)"
2017,Marzo,China,156,0,2,,2,"(10.445761,-75.516429)"
2017,Marzo,China,156,1,6,,7,"(10.886611,-74.776708)"
2017,Marzo,China,156,22,98,,120,"(3.541112,-76.384584)"
2017,Marzo,China,156,264,783,,1047,"(4.697144,-74.140516)"
2017,Marzo,China,156,1,0,,1,"(4.815061,-75.736532)"
2017,Marzo,China,156,61,105,,166,"(6.171601,-75.427454)"
2017,Marzo,Chipre,196,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Chipre,196,1,0,,1,"(4.697144,-74.140516)"
2017,Marzo,Dinamarca,208,4,3,,7,"(3.541112,-76.384584)"
2017,Marzo,Dinamarca,208,21,10,,31,"(4.697144,-74.140516)"
2017,Marzo,Dinamarca,208,2,3,,5,"(6.171601,-75.427454)"
2017,Marzo,Dominica,212,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Ecuador,218,6,6,,12,"(-0.193180,-74.784874)"
2017,Marzo,Ecuador,218,504,968,,1472,"(0.25129,-76.875963)"
2017,Marzo,Ecuador,218,16,21,,37,"(0.812436,-77.847006)"
2017,Marzo,Ecuador,218,6121,10225,,16346,"(0.814836,-77.662532)"
2017,Marzo,Ecuador,218,164,203,,367,"(1.813928,-78.763924)"
2017,Marzo,Ecuador,218,0,15,,15,"(10.408582,-75.538003)"
2017,Marzo,Ecuador,218,3,2,,5,"(10.445761,-75.516429)"
2017,Marzo,Ecuador,218,5,8,,13,"(10.886611,-74.776708)"
2017,Marzo,Ecuador,218,292,416,,708,"(3.541112,-76.384584)"
2017,Marzo,Ecuador,218,3018,4979,,7997,"(4.697144,-74.140516)"
2017,Marzo,Ecuador,218,2,4,,6,"(4.815061,-75.736532)"
2017,Marzo,Ecuador,218,63,112,,175,"(6.171601,-75.427454)"
2017,Marzo,Ecuador,218,0,1,,1,"(7.128456,-73.183637)"
2017,Marzo,Egipto,818,0,1,,1,"(3.541112,-76.384584)"
2017,Marzo,Egipto,818,9,12,,21,"(4.697144,-74.140516)"
2017,Marzo,El Salvador,222,3,0,,3,"(10.445761,-75.516429)"
2017,Marzo,El Salvador,222,1,2,,3,"(10.886611,-74.776708)"
2017,Marzo,El Salvador,222,1,0,,1,"(12.586067,-81.702563)"
2017,Marzo,El Salvador,222,89,97,,186,"(3.541112,-76.384584)"
2017,Marzo,El Salvador,222,714,1025,,1739,"(4.697144,-74.140516)"
2017,Marzo,El Salvador,222,65,93,,158,"(6.171601,-75.427454)"
2017,Marzo,El Salvador,222,1,0,,1,"(7.128456,-73.183637)"
2017,Marzo,Emiratos arabes,784,2,1,,3,"(3.541112,-76.384584)"
2017,Marzo,Emiratos arabes,784,70,172,,242,"(4.697144,-74.140516)"
2017,Marzo,Emiratos arabes,784,9,4,,13,"(6.171601,-75.427454)"
2017,Marzo,Emiratos arabes,784,1,1,,2,"(7.128456,-73.183637)"
2017,Marzo,Eritrea,232,0,3,,3,"(4.697144,-74.140516)"
2017,Marzo,Eritrea,232,0,1,,1,"(6.171601,-75.427454)"
2017,Marzo,Eslovaquia,703,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Eslovaquia,703,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Eslovenia,705,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Eslovenia,705,0,2,,2,"(4.697144,-74.140516)"
2017,Marzo,Estados Unidos de America,840,3246,2926,,6172,"(10.445761,-75.516429)"
2017,Marzo,Estados Unidos de America,840,2612,2281,,4893,"(10.886611,-74.776708)"
2017,Marzo,Estados Unidos de America,840,10,14,,24,"(11.117806,-74.232622)"
2017,Marzo,Estados Unidos de America,840,33,28,,61,"(12.586067,-81.702563)"
2017,Marzo,Estados Unidos de America,840,5202,3749,,8951,"(3.541112,-76.384584)"
2017,Marzo,Estados Unidos de America,840,523,368,,891,"(4.452882,-75.766298)"
2017,Marzo,Estados Unidos de America,840,28072,25950,,54022,"(4.697144,-74.140516)"
2017,Marzo,Estados Unidos de America,840,724,604,,1328,"(4.815061,-75.736532)"
2017,Marzo,Estados Unidos de America,840,8878,7541,,16419,"(6.171601,-75.427454)"
2017,Marzo,Estados Unidos de America,840,161,118,,279,"(7.128456,-73.183637)"
2017,Marzo,Etiopia,231,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Etiopia,231,2,6,,8,"(4.697144,-74.140516)"
2017,Marzo,Filipinas,608,1,0,,1,"(10.445761,-75.516429)"
2017,Marzo,Filipinas,608,1,1,,2,"(3.541112,-76.384584)"
2017,Marzo,Filipinas,608,3,6,,9,"(4.697144,-74.140516)"
2017,Marzo,Finlandia,246,2,0,,2,"(3.541112,-76.384584)"
2017,Marzo,Finlandia,246,9,4,,13,"(4.697144,-74.140516)"
2017,Marzo,Finlandia,246,1,1,,2,"(6.171601,-75.427454)"
2017,Marzo,Francia,250,2,1,,3,"(10.445761,-75.516429)"
2017,Marzo,Francia,250,8,5,,13,"(10.886611,-74.776708)"
2017,Marzo,Francia,250,91,76,,167,"(3.541112,-76.384584)"
2017,Marzo,Francia,250,1202,1048,,2250,"(4.697144,-74.140516)"
2017,Marzo,Francia,250,5,1,,6,"(4.815061,-75.736532)"
2017,Marzo,Francia,250,83,75,,158,"(6.171601,-75.427454)"
2017,Marzo,Gabon,266,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Georgia,268,0,2,,2,"(4.697144,-74.140516)"
2017,Marzo,Ghana,288,1,0,,1,"(10.445761,-75.516429)"
2017,Marzo,Ghana,288,1,0,,1,"(4.697144,-74.140516)"
2017,Marzo,Gibraltar/Territorio Britanico de Ultramar,99999,1,0,,1,"(0.814836,-77.662532)"
2017,Marzo,Grecia,300,17,10,,27,"(4.697144,-74.140516)"
2017,Marzo,Grecia,300,1,0,,1,"(6.171601,-75.427454)"
2017,Marzo,Groenlandia,304,1,0,,1,"(4.697144,-74.140516)"
2017,Marzo,Guatemala,320,14,122,,136,"(10.408582,-75.538003)"
2017,Marzo,Guatemala,320,2,8,,10,"(10.445761,-75.516429)"
2017,Marzo,Guatemala,320,10,14,,24,"(10.886611,-74.776708)"
2017,Marzo,Guatemala,320,2,1,,3,"(12.586067,-81.702563)"
2017,Marzo,Guatemala,320,63,94,,157,"(3.541112,-76.384584)"
2017,Marzo,Guatemala,320,519,695,,1214,"(4.697144,-74.140516)"
2017,Marzo,Guatemala,320,5,10,,15,"(4.815061,-75.736532)"
2017,Marzo,Guatemala,320,85,143,,228,"(6.171601,-75.427454)"
2017,Marzo,Guatemala,320,1,6,,7,"(7.128456,-73.183637)"
2017,Marzo,Guyana,328,1,5,,6,"(4.697144,-74.140516)"
2017,Marzo,Guyana,328,0,1,,1,"(4.815061,-75.736532)"
2017,Marzo,Guyana,328,0,1,,1,"(6.171601,-75.427454)"
2017,Marzo,Guyana,328,0,1,,1,"(7.128456,-73.183637)"
2017,Marzo,Guinea Ecuatorial,226,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Guinea Ecuatorial,226,0,2,,2,"(4.697144,-74.140516)"
2017,Marzo,Guinea Bissau,624,1,1,,2,"(4.697144,-74.140516)"
2017,Marzo,Guadalupe/Territorio Frances,99999,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Haiti,332,0,1,,1,"(10.445761,-75.516429)"
2017,Marzo,Haiti,332,1,5,,6,"(10.886611,-74.776708)"
2017,Marzo,Haiti,332,1,2,,3,"(3.541112,-76.384584)"
2017,Marzo,Haiti,332,2,7,,9,"(4.697144,-74.140516)"
2017,Marzo,Haiti,332,0,2,,2,"(4.815061,-75.736532)"
2017,Marzo,Haiti,332,4,4,,8,"(6.171601,-75.427454)"
2017,Marzo,Haiti,332,2,3,,5,"(7.128456,-73.183637)"
2017,Marzo,Honduras,340,2,2,,4,"(10.445761,-75.516429)"
2017,Marzo,Honduras,340,2,8,,10,"(10.886611,-74.776708)"
2017,Marzo,Honduras,340,9,22,,31,"(3.541112,-76.384584)"
2017,Marzo,Honduras,340,0,7,,7,"(3.893038,-77.067921)"
2017,Marzo,Honduras,340,75,145,,220,"(4.697144,-74.140516)"
2017,Marzo,Honduras,340,4,3,,7,"(4.815061,-75.736532)"
2017,Marzo,Honduras,340,24,75,,99,"(6.171601,-75.427454)"
2017,Marzo,Honduras,340,3,3,,6,"(7.128456,-73.183637)"
2017,Marzo,Hong Kong,344,5,5,,10,"(3.541112,-76.384584)"
2017,Marzo,Hong Kong,344,24,28,,52,"(4.697144,-74.140516)"
2017,Marzo,Hong Kong,344,3,8,,11,"(6.171601,-75.427454)"
2017,Marzo,Hungria,348,0,1,,1,"(3.541112,-76.384584)"
2017,Marzo,Hungria,348,2,3,,5,"(4.697144,-74.140516)"
2017,Marzo,India,356,2,2,,4,"(3.541112,-76.384584)"
2017,Marzo,India,356,50,36,,86,"(4.697144,-74.140516)"
2017,Marzo,India,356,2,1,,3,"(6.171601,-75.427454)"
2017,Marzo,Indonesia,360,3,4,,7,"(4.697144,-74.140516)"
2017,Marzo,Indonesia,360,0,2,,2,"(6.171601,-75.427454)"
2017,Marzo,Iraq,368,0,4,,4,"(4.697144,-74.140516)"
2017,Marzo,Iran,364,1,2,,3,"(4.697144,-74.140516)"
2017,Marzo,Republica de Irlanda,826,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Republica de Irlanda,826,21,6,,27,"(4.697144,-74.140516)"
2017,Marzo,Republica de Irlanda,826,4,1,,5,"(6.171601,-75.427454)"
2017,Marzo,Islandia,352,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Islandia,352,4,1,,5,"(4.697144,-74.140516)"
2017,Marzo,Israel,376,4,9,,13,"(3.541112,-76.384584)"
2017,Marzo,Israel,376,120,85,,205,"(4.697144,-74.140516)"
2017,Marzo,Israel,376,6,4,,10,"(6.171601,-75.427454)"
2017,Marzo,Italia,380,9,5,,14,"(10.886611,-74.776708)"
2017,Marzo,Italia,380,236,105,,341,"(3.541112,-76.384584)"
2017,Marzo,Italia,380,641,421,,1062,"(4.697144,-74.140516)"
2017,Marzo,Italia,380,1,0,,1,"(4.815061,-75.736532)"
2017,Marzo,Italia,380,108,66,,174,"(6.171601,-75.427454)"
2017,Marzo,Jamaica,388,1972,1288,,3260,"(10.408582,-75.538003)"
2017,Marzo,Jamaica,388,1,5,,6,"(10.445761,-75.516429)"
2017,Marzo,Jamaica,388,1,2,,3,"(10.886611,-74.776708)"
2017,Marzo,Jamaica,388,1,1,,2,"(12.586067,-81.702563)"
2017,Marzo,Jamaica,388,5,5,,10,"(3.541112,-76.384584)"
2017,Marzo,Jamaica,388,5,13,,18,"(4.697144,-74.140516)"
2017,Marzo,Jamaica,388,3,5,,8,"(4.815061,-75.736532)"
2017,Marzo,Jamaica,388,11,10,,21,"(6.171601,-75.427454)"
2017,Marzo,Japon,392,0,2,,2,"(10.886611,-74.776708)"
2017,Marzo,Japon,392,7,2,,9,"(3.541112,-76.384584)"
2017,Marzo,Japon,392,79,87,,166,"(4.697144,-74.140516)"
2017,Marzo,Japon,392,16,8,,24,"(6.171601,-75.427454)"
2017,Marzo,Jordania,400,5,2,,7,"(4.697144,-74.140516)"
2017,Marzo,Kazajistan,398,0,2,,2,"(4.697144,-74.140516)"
2017,Marzo,Kenia,404,1,0,,1,"(10.886611,-74.776708)"
2017,Marzo,Kenia,404,1,2,,3,"(4.697144,-74.140516)"
2017,Marzo,Kirguistan,417,1,0,,1,"(4.697144,-74.140516)"
2017,Marzo,Kuwait,414,0,1,,1,"(3.541112,-76.384584)"
2017,Marzo,Kuwait,414,0,3,,3,"(4.697144,-74.140516)"
2017,Marzo,Republica de Kosovo,99999,2,1,,3,"(3.541112,-76.384584)"
2017,Marzo,Republica Democratica Popular  Lao,418,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Lituania,440,0,8,,8,"(4.697144,-74.140516)"
2017,Marzo,Libano,422,2,1,,3,"(10.886611,-74.776708)"
2017,Marzo,Libano,422,6,17,,23,"(4.697144,-74.140516)"
2017,Marzo,Libano,422,0,1,,1,"(6.171601,-75.427454)"
2017,Marzo,Liberia,430,1,0,,1,"(10.445761,-75.516429)"
2017,Marzo,Luxemburgo,442,10,8,,18,"(4.697144,-74.140516)"
2017,Marzo,Malasia,458,1,1,,2,"(3.541112,-76.384584)"
2017,Marzo,Malasia,458,1,2,,3,"(4.697144,-74.140516)"
2017,Marzo,Mali,466,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Malta,470,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Malta,470,32,13,,45,"(4.697144,-74.140516)"
2017,Marzo,Malta,470,2,1,,3,"(6.171601,-75.427454)"
2017,Marzo,Marruecos,504,7,3,,10,"(4.697144,-74.140516)"
2017,Marzo,Marruecos,504,3,0,,3,"(6.171601,-75.427454)"
2017,Marzo,Mauricio,480,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Mauritania,478,0,2,,2,"(4.697144,-74.140516)"
2017,Marzo,Mexico,484,34,30,,64,"(10.445761,-75.516429)"
2017,Marzo,Mexico,484,74,109,,183,"(10.886611,-74.776708)"
2017,Marzo,Mexico,484,3,1,,4,"(12.586067,-81.702563)"
2017,Marzo,Mexico,484,1,0,,1,"(13.3387613,-81.372937)"
2017,Marzo,Mexico,484,684,565,,1249,"(3.541112,-76.384584)"
2017,Marzo,Mexico,484,11088,10580,,21668,"(4.697144,-74.140516)"
2017,Marzo,Mexico,484,154,120,,274,"(4.815061,-75.736532)"
2017,Marzo,Mexico,484,1778,1429,,3207,"(6.171601,-75.427454)"
2017,Marzo,Mexico,484,80,65,,145,"(7.128456,-73.183637)"
2017,Marzo,Monaco,492,1,3,,4,"(4.697144,-74.140516)"
2017,Marzo,Mongolia,496,1,1,,2,"(6.171601,-75.427454)"
2017,Marzo,Montenegro,499,1,0,,1,"(4.697144,-74.140516)"
2017,Marzo,Micronesia,583,1,0,,1,"(6.171601,-75.427454)"
2017,Marzo,Mozambique,508,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Nauru,520,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Nicaragua,558,2,10,,12,"(10.886611,-74.776708)"
2017,Marzo,Nicaragua,558,1,3,,4,"(12.586067,-81.702563)"
2017,Marzo,Nicaragua,558,9,38,,47,"(3.541112,-76.384584)"
2017,Marzo,Nicaragua,558,37,65,,102,"(4.697144,-74.140516)"
2017,Marzo,Nicaragua,558,2,6,,8,"(4.815061,-75.736532)"
2017,Marzo,Nicaragua,558,16,54,,70,"(6.171601,-75.427454)"
2017,Marzo,Nigeria,566,0,7,,7,"(4.697144,-74.140516)"
2017,Marzo,Noruega,578,0,1,,1,"(10.445761,-75.516429)"
2017,Marzo,Noruega,578,2,1,,3,"(10.886611,-74.776708)"
2017,Marzo,Noruega,578,2,5,,7,"(3.541112,-76.384584)"
2017,Marzo,Noruega,578,23,17,,40,"(4.697144,-74.140516)"
2017,Marzo,Noruega,578,2,1,,3,"(6.171601,-75.427454)"
2017,Marzo,Nueva Caledonia/Territorio frances,540,2,0,,2,"(4.697144,-74.140516)"
2017,Marzo,Nueva Zelanda,554,1,1,,2,"(3.541112,-76.384584)"
2017,Marzo,Nueva Zelanda,554,28,23,,51,"(4.697144,-74.140516)"
2017,Marzo,Nueva Zelanda,554,3,2,,5,"(6.171601,-75.427454)"
2017,Marzo,Oman,512,2,10,,12,"(4.697144,-74.140516)"
2017,Marzo,Pakistan,586,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Pakistan,586,1,0,,1,"(4.697144,-74.140516)"
2017,Marzo,Panama,591,18,87,,105,"(10.408582,-75.538003)"
2017,Marzo,Panama,591,833,763,,1596,"(10.445761,-75.516429)"
2017,Marzo,Panama,591,875,889,,1764,"(10.886611,-74.776708)"
2017,Marzo,Panama,591,52,61,,113,"(12.586067,-81.702563)"
2017,Marzo,Panama,591,1901,1724,,3625,"(3.541112,-76.384584)"
2017,Marzo,Panama,591,384,277,,661,"(4.452882,-75.766298)"
2017,Marzo,Panama,591,7273,8522,,15795,"(4.697144,-74.140516)"
2017,Marzo,Panama,591,463,369,,832,"(4.815061,-75.736532)"
2017,Marzo,Panama,591,2820,2783,,5603,"(6.171601,-75.427454)"
2017,Marzo,Panama,591,0,2,,2,"(6.228046,-77.404104)"
2017,Marzo,Panama,591,4,12,,16,"(7.102626,-77.762647)"
2017,Marzo,Panama,591,190,199,,389,"(7.128456,-73.183637)"
2017,Marzo,Panama,591,0,15,,15,"(8.066966,-76.735404)"
2017,Marzo,Panama,591,27,49,,76,"(8.635765,-77.346578)"
2017,Marzo,Paraguay,600,1,0,,1,"(0.814836,-77.662532)"
2017,Marzo,Paraguay,600,1,0,,1,"(10.445761,-75.516429)"
2017,Marzo,Paraguay,600,1,9,,10,"(10.886611,-74.776708)"
2017,Marzo,Paraguay,600,25,44,,69,"(3.541112,-76.384584)"
2017,Marzo,Paraguay,600,67,151,,218,"(4.697144,-74.140516)"
2017,Marzo,Paraguay,600,10,18,,28,"(4.815061,-75.736532)"
2017,Marzo,Paraguay,600,14,20,,34,"(6.171601,-75.427454)"
2017,Marzo,Paraguay,600,4,0,,4,"(7.128456,-73.183637)"
2017,Marzo,Peru,604,8,3,,11,"(-0.193180,-74.784874)"
2017,Marzo,Peru,604,140,106,,246,"(-4.197703,-69.941278)"
2017,Marzo,Peru,604,103,28,,131,"(-4.223468,-69.945098)"
2017,Marzo,Peru,604,57,70,,127,"(0.814836,-77.662532)"
2017,Marzo,Peru,604,0,5,,5,"(1.813928,-78.763924)"
2017,Marzo,Peru,604,26,31,,57,"(10.445761,-75.516429)"
2017,Marzo,Peru,604,28,14,,42,"(10.886611,-74.776708)"
2017,Marzo,Peru,604,220,262,,482,"(3.541112,-76.384584)"
2017,Marzo,Peru,604,4848,5656,,10504,"(4.697144,-74.140516)"
2017,Marzo,Peru,604,7,9,,16,"(4.815061,-75.736532)"
2017,Marzo,Peru,604,332,322,,654,"(6.171601,-75.427454)"
2017,Marzo,Peru,604,13,9,,22,"(7.128456,-73.183637)"
2017,Marzo,Palestina,275,2,1,,3,"(4.697144,-74.140516)"
2017,Marzo,Polonia,616,0,3,,3,"(3.541112,-76.384584)"
2017,Marzo,Polonia,616,12,17,,29,"(4.697144,-74.140516)"
2017,Marzo,Portugal,620,1,1,,2,"(10.886611,-74.776708)"
2017,Marzo,Portugal,620,3,4,,7,"(3.541112,-76.384584)"
2017,Marzo,Portugal,620,62,50,,112,"(4.697144,-74.140516)"
2017,Marzo,Portugal,620,12,10,,22,"(6.171601,-75.427454)"
2017,Marzo,Polinesia Francesa/Colectividad de Ultramar Francesa,99999,0,1,,1,"(4.697144,-74.140516)"
2017,Marzo,Polinesia Francesa/Colectividad de Ultramar Francesa,99999,1,1,,2,"(4.815061,-75.736532)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,7,4,,11,"(10.445761,-75.516429)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,13,16,,29,"(10.886611,-74.776708)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,41,34,,75,"(3.541112,-76.384584)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,544,523,,1067,"(4.697144,-74.140516)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,6,6,,12,"(4.815061,-75.736532)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,43,44,,87,"(6.171601,-75.427454)"
2017,Marzo,Puerto Rico/Territorio de Estados Unidos,630,5,5,,10,"(7.128456,-73.183637)"
2017,Marzo,Qatar,634,0,1,,1,"(3.541112,-76.384584)"
2017,Marzo,Qatar,634,7,3,,10,"(4.697144,-74.140516)"
2017,Marzo,Qatar,634,1,1,,2,"(6.171601,-75.427454)"
2017,Marzo,Reino Unido de Gran Bretaña e Irlanda del Norte,826,38,26,,64,"(3.541112,-76.384584)"
2017,Marzo,Reino Unido de Gran Bretaña e Irlanda del Norte,826,1426,1223,,2649,"(4.697144,-74.140516)"
2017,Marzo,Reino Unido de Gran Bretaña e Irlanda del Norte,826,18,17,,35,"(6.171601,-75.427454)"
2017,Marzo,Republica Centroafricana,140,0,2,,2,"(4.697144,-74.140516)"
2017,Marzo,Federacion de Rusia,643,0,2,,2,"(3.541112,-76.384584)"
2017,Marzo,Federacion de Rusia,643,20,20,,40,"(4.697144,-74.140516)"
2017,Marzo,Federacion de Rusia,643,1,0,,1,"(4.815061,-75.736532)"
2017,Marzo,Republica Dominicana,214,6,17,,23,"(10.445761,-75.516429)"
2017,Marzo,Republica Dominicana,214,53,56,,109,"(10.886611,-74.776708)"
2017,Marzo,Republica Dominicana,214,84,92,,176,"(3.541112,-76.384584)"
2017,Marzo,Republica Dominicana,214,2402,2370,,4772,"(4.697144,-74.140516)"
2017,Marzo,Republica Dominicana,214,41,35,,76,"(4.815061,-75.736532)"
2017,Marzo,Republica Dominicana,214,173,182,,355,"(6.171601,-75.427454)"
2017,Marzo,Republica Dominicana,214,28,26,,54,"(7.128456,-73.183637)"
2017,Marzo,Republica Democratica Popular de Corea,408,1,1,,2,"(4.697144,-74.140516)"
2017,Marzo,Rumania,642,2,3,,5,"(4.697144,-74.140516)"
2017,Marzo,Serbia,688,3,1,,4,"(4.697144,-74.140516)"
2017,Marzo,Singapur,702,0,3,,3,"(10.886611,-74.776708)"
2017,Marzo,Singapur,702,17,21,,38,"(4.697144,-74.140516)"
2017,Marzo,Singapur,702,1,2,,3,"(6.171601,-75.427454)"
2017,Marzo,Sudafrica,710,0,1,,1,"(10.886611,-74.776708)"
2017,Marzo,Sudafrica,710,6,11,,17,"(4.697144,-74.140516)"
2017,Marzo,Sudafrica,710,1,6,,7,"(6.171601,-75.427454)"
2017,Marzo,Sudan,736,0,2,,2,"(6.171601,-75.427454)"
2017,Marzo,Suecia,752,1,0,,1,"(10.886611,-74.776708)"
2017,Marzo,Suecia,752,14,10,,24,"(3.541112,-76.384584)"
2017,Marzo,Suecia,752,71,50,,121,"(4.697144,-74.140516)"
2017,Marzo,Suecia,752,6,3,,9,"(6.171601,-75.427454)"
2017,Marzo,Suiza,756,0,1,,1,"(10.445761,-75.516429)"
2017,Marzo,Suiza,756,2,0,,2,"(10.886611,-74.776708)"
2017,Marzo,Suiza,756,64,36,,100,"(3.541112,-76.384584)"
2017,Marzo,Suiza,756,194,137,,331,"(4.697144,-74.140516)"
2017,Marzo,Suiza,756,0,1,,1,"(4.815061,-75.736532)"
2017,Marzo,Suiza,756,43,17,,60,"(6.171601,-75.427454)"
2017,Marzo,Surinam,740,0,3,,3,"(10.408582,-75.538003)"
2017,Marzo,Surinam,740,0,1,,1,"(10.886611,-74.776708)"
2017,Marzo,Surinam,740,5,4,,9,"(4.697144,-74.140516)"
2017,Marzo,Surinam,740,0,3,,3,"(6.171601,-75.427454)"
2017,Marzo,Taiwan,158,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Taiwan,158,2,8,,10,"(4.697144,-74.140516)"
2017,Marzo,Taiwan,158,0,3,,3,"(6.171601,-75.427454)"
2017,Marzo,Tailandia,764,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Tailandia,764,32,35,,67,"(4.697144,-74.140516)"
2017,Marzo,Tailandia,764,3,3,,6,"(6.171601,-75.427454)"
2017,Marzo,Tanzania,834,1,0,,1,"(3.541112,-76.384584)"
2017,Marzo,Tanzania,834,2,1,,3,"(4.697144,-74.140516)"
2017,Marzo,Trinidad y Tobago,780,1,4,,5,"(10.445761,-75.516429)"
2017,Marzo,Trinidad y Tobago,780,0,3,,3,"(10.886611,-74.776708)"
2017,Marzo,Trinidad y Tobago,780,2,1,,3,"(3.541112,-76.384584)"
2017,Marzo,Trinidad y Tobago,780,11,29,,40,"(4.697144,-74.140516)"
